date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:30:27	233630/233630	---M--	200	added ('OK')	image/png	etag:%22610da9ad-3909e%22	https://doodlemaker.com/go/images/pen-screen_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/pen-screen_03.png	(from https://doodlemaker.com/go/)
02:30:28	71342/71342	---M--	200	added ('OK')	image/png	etag:%22610da920-116ae%22	https://doodlemaker.com/go/images/DMS_258_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_258_03.png	(from https://doodlemaker.com/go/)
02:30:28	16732/16732	---M--	200	added ('OK')	image/png	etag:%22610da920-415c%22	https://doodlemaker.com/go/images/DMS_257_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_257_03.png	(from https://doodlemaker.com/go/)
02:30:28	17615/17615	---M--	200	added ('OK')	image/png	etag:%22610da922-44cf%22	https://doodlemaker.com/go/images/DMS_259_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_259_03.png	(from https://doodlemaker.com/go/)
02:30:29	13770/13770	---M--	200	added ('OK')	image/png	etag:%22610da921-35ca%22	https://doodlemaker.com/go/images/DMS_259_01_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_259_01_03.png	(from https://doodlemaker.com/go/)
02:30:30	19294/19294	---M--	200	added ('OK')	image/png	etag:%22610da924-4b5e%22	https://doodlemaker.com/go/images/DMS_260_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_260_03.png	(from https://doodlemaker.com/go/)
02:30:30	16257/16257	---M--	200	added ('OK')	image/png	etag:%22610da924-3f81%22	https://doodlemaker.com/go/images/DMS_261_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_261_03.png	(from https://doodlemaker.com/go/)
02:30:31	13466/13466	---M--	200	added ('OK')	image/png	etag:%22610da925-349a%22	https://doodlemaker.com/go/images/DMS_262_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_262_03.png	(from https://doodlemaker.com/go/)
02:30:32	18935/18935	---M--	200	added ('OK')	image/png	etag:%22610da925-49f7%22	https://doodlemaker.com/go/images/DMS_263_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_263_03.png	(from https://doodlemaker.com/go/)
02:30:32	16745/16745	---M--	200	added ('OK')	image/png	etag:%22610da926-4169%22	https://doodlemaker.com/go/images/DMS_264_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_264_03.png	(from https://doodlemaker.com/go/)
02:30:33	17279/17279	---M--	200	added ('OK')	image/png	etag:%22610da927-437f%22	https://doodlemaker.com/go/images/DMS_265_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_265_03.png	(from https://doodlemaker.com/go/)
02:30:33	18983/18983	---M--	200	added ('OK')	image/png	etag:%22610da927-4a27%22	https://doodlemaker.com/go/images/DMS_266_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_266_03.png	(from https://doodlemaker.com/go/)
02:30:34	16659/16659	---M--	200	added ('OK')	image/png	etag:%22610da928-4113%22	https://doodlemaker.com/go/images/DMS_267_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_267_03.png	(from https://doodlemaker.com/go/)
02:30:35	14957/14957	---M--	200	added ('OK')	image/png	etag:%22610da929-3a6d%22	https://doodlemaker.com/go/images/DMS_268_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_268_03.png	(from https://doodlemaker.com/go/)
02:30:35	6989/6989	---M--	200	added ('OK')	image/png	etag:%22610da92c-1b4d%22	https://doodlemaker.com/go/images/DMS_270_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_270_03.png	(from https://doodlemaker.com/go/)
02:30:36	6861/6861	---M--	200	added ('OK')	image/png	etag:%22610da934-1acd%22	https://doodlemaker.com/go/images/DMS_2_03%20(7).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(7).png	(from https://doodlemaker.com/go/)
02:30:36	7241/7241	---M--	200	added ('OK')	image/png	etag:%22610da933-1c49%22	https://doodlemaker.com/go/images/DMS_2_03%20(6).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(6).png	(from https://doodlemaker.com/go/)
02:30:36	23604264/23604264	---M--	200	added ('OK')	image/gif	etag:%22610da96a-1682c28%22	https://doodlemaker.com/go/images/doodle-gif.gif	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/doodle-gif.gif	(from https://doodlemaker.com/go/)
02:30:37	6146/6146	---M--	200	added ('OK')	image/png	etag:%22610da932-1802%22	https://doodlemaker.com/go/images/DMS_2_03%20(5).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(5).png	(from https://doodlemaker.com/go/)
02:30:37	91880/91880	---M--	200	added ('OK')	image/png	etag:%22610da8c8-166e8%22	https://doodlemaker.com/go/images/appl_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/appl_03.png	(from https://doodlemaker.com/go/)
02:30:37	6184/6184	---M--	200	added ('OK')	image/png	etag:%22610da932-1828%22	https://doodlemaker.com/go/images/DMS_2_03%20(4).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(4).png	(from https://doodlemaker.com/go/)
02:30:38	5415/5415	---M--	200	added ('OK')	image/png	etag:%22610da931-1527%22	https://doodlemaker.com/go/images/DMS_2_03%20(3).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(3).png	(from https://doodlemaker.com/go/)
02:30:38	5813/5813	---M--	200	added ('OK')	image/png	etag:%22610da8c6-16b5%22	https://doodlemaker.com/go/images/aaa.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/aaa.png	(from https://doodlemaker.com/go/)
02:30:39	7407/7407	---M--	200	added ('OK')	image/png	etag:%22610da931-1cef%22	https://doodlemaker.com/go/images/DMS_2_03%20(2).png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_2_03%20(2).png	(from https://doodlemaker.com/go/)
02:30:39	11090/11090	---M--	200	added ('OK')	image/png	etag:%22610da8d4-2b52%22	https://doodlemaker.com/go/images/blue-gurrantee-img_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/blue-gurrantee-img_03.png	(from https://doodlemaker.com/go/)
02:30:40	2604/2604	---M--	200	added ('OK')	image/png	etag:%22610da9b2-a2c%22	https://doodlemaker.com/go/images/questn_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/questn_03.png	(from https://doodlemaker.com/go/)
02:30:40	179250/179250	---M--	200	added ('OK')	image/png	etag:%22610da989-2bc32%22	https://doodlemaker.com/go/images/jjjjj_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/jjjjj_03.png	(from https://doodlemaker.com/go/)
02:30:40	34680/34680	---M--	200	added ('OK')	image/png	etag:%22610da8ef-8778%22	https://doodlemaker.com/go/images/dms-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/dms-1.png	(from https://doodlemaker.com/go/)
02:30:41	41922/41922	---M--	200	added ('OK')	image/png	etag:%22610da8f0-a3c2%22	https://doodlemaker.com/go/images/dms-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/dms-2.png	(from https://doodlemaker.com/go/)
02:30:41	29088/29088	---M--	200	added ('OK')	image/png	etag:%22610da8f1-71a0%22	https://doodlemaker.com/go/images/dms-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/dms-3.png	(from https://doodlemaker.com/go/)
02:30:42	314634/314634	---M--	200	added ('OK')	image/png	etag:%22610da8d2-4cd0a%22	https://doodlemaker.com/go/images/blackboard.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/blackboard.png	(from https://doodlemaker.com/go/)
02:30:42	6022/6022	---M--	200	added ('OK')	image/png	etag:%22610da8d5-1786%22	https://doodlemaker.com/go/images/blue-tick.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/blue-tick.png	(from https://doodlemaker.com/go/)
02:30:42	17579/17579	---M--	200	added ('OK')	image/png	etag:%22610da9c7-44ab%22	https://doodlemaker.com/go/images/sound-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/sound-1.png	(from https://doodlemaker.com/go/)
02:30:43	16388/16388	---M--	200	added ('OK')	image/png	etag:%22610da9c8-4004%22	https://doodlemaker.com/go/images/sound-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/sound-2.png	(from https://doodlemaker.com/go/)
02:30:43	14970/14970	---M--	200	added ('OK')	image/png	etag:%22610da9c8-3a7a%22	https://doodlemaker.com/go/images/sound-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/sound-3.png	(from https://doodlemaker.com/go/)
02:30:44	143134/143134	---M--	200	added ('OK')	image/png	etag:%22610da9aa-22f1e%22	https://doodlemaker.com/go/images/pc-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/pc-1.png	(from https://doodlemaker.com/go/)
02:30:44	139074/139074	---M--	200	added ('OK')	image/png	etag:%22610da9ab-21f42%22	https://doodlemaker.com/go/images/pc-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/pc-2.png	(from https://doodlemaker.com/go/)
02:30:44	120811/120811	---M--	200	added ('OK')	image/png	etag:%22610da9ac-1d7eb%22	https://doodlemaker.com/go/images/pc-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/pc-3.png	(from https://doodlemaker.com/go/)
02:30:45	153116/153116	---M--	200	added ('OK')	image/png	etag:%22610da991-2561c%22	https://doodlemaker.com/go/images/laotop-img.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img.png	(from https://doodlemaker.com/go/)
02:30:45	138437/138437	---M--	200	added ('OK')	image/png	etag:%22610da98d-21cc5%22	https://doodlemaker.com/go/images/laotop-img-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img-2.png	(from https://doodlemaker.com/go/)
02:30:45	139440/139440	---M--	200	added ('OK')	image/png	etag:%22610da98e-220b0%22	https://doodlemaker.com/go/images/laotop-img-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img-3.png	(from https://doodlemaker.com/go/)
02:30:46	203034/203034	---M--	200	added ('OK')	image/png	etag:%22610da98f-3191a%22	https://doodlemaker.com/go/images/laotop-img-4.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img-4.png	(from https://doodlemaker.com/go/)
02:30:46	81299/81299	---M--	200	added ('OK')	image/png	etag:%22610da98f-13d93%22	https://doodlemaker.com/go/images/laotop-img-5.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img-5.png	(from https://doodlemaker.com/go/)
02:30:47	164224/164224	---M--	200	added ('OK')	image/png	etag:%22610da990-28180%22	https://doodlemaker.com/go/images/laotop-img-6.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laotop-img-6.png	(from https://doodlemaker.com/go/)
02:30:47	227532/227532	---M--	200	added ('OK')	image/png	etag:%22610da991-378cc%22	https://doodlemaker.com/go/images/laptop-img-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laptop-img-1.png	(from https://doodlemaker.com/go/)
02:30:47	172904/172904	---M--	200	added ('OK')	image/png	etag:%22610da993-2a368%22	https://doodlemaker.com/go/images/laptop-img-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laptop-img-3.png	(from https://doodlemaker.com/go/)
02:30:48	136098/136098	---M--	200	added ('OK')	image/png	etag:%22610da994-213a2%22	https://doodlemaker.com/go/images/laptop-img-5.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laptop-img-5.png	(from https://doodlemaker.com/go/)
02:30:48	226234/226234	---M--	200	added ('OK')	image/png	etag:%22610da995-373ba%22	https://doodlemaker.com/go/images/laptop-img-6.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/laptop-img-6.png	(from https://doodlemaker.com/go/)
02:30:48	16104/16104	---M--	200	added ('OK')	image/png	etag:%22610da9b3-3ee8%22	https://doodlemaker.com/go/images/recap-1.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-1.png	(from https://doodlemaker.com/go/)
02:30:49	14821/14821	---M--	200	added ('OK')	image/png	etag:%22610da9b9-39e5%22	https://doodlemaker.com/go/images/recap-2.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-2.png	(from https://doodlemaker.com/go/)
02:30:49	14577/14577	---M--	200	added ('OK')	image/png	etag:%22610da9be-38f1%22	https://doodlemaker.com/go/images/recap-3.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-3.png	(from https://doodlemaker.com/go/)
02:30:49	15320/15320	---M--	200	added ('OK')	image/png	etag:%22610da9be-3bd8%22	https://doodlemaker.com/go/images/recap-4.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-4.png	(from https://doodlemaker.com/go/)
02:30:50	14038/14038	---M--	200	added ('OK')	image/png	etag:%22610da9bf-36d6%22	https://doodlemaker.com/go/images/recap-5.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-5.png	(from https://doodlemaker.com/go/)
02:30:50	14571/14571	---M--	200	added ('OK')	image/png	etag:%22610da9bf-38eb%22	https://doodlemaker.com/go/images/recap-6.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-6.png	(from https://doodlemaker.com/go/)
02:30:50	14652/14652	---M--	200	added ('OK')	image/png	etag:%22610da9c0-393c%22	https://doodlemaker.com/go/images/recap-7.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-7.png	(from https://doodlemaker.com/go/)
02:30:51	14109/14109	---M--	200	added ('OK')	image/png	etag:%22610da9c0-371d%22	https://doodlemaker.com/go/images/recap-8.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-8.png	(from https://doodlemaker.com/go/)
02:30:51	15385/15385	---M--	200	added ('OK')	image/png	etag:%22610da9c1-3c19%22	https://doodlemaker.com/go/images/recap-9.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-9.png	(from https://doodlemaker.com/go/)
02:30:52	14720/14720	---M--	200	added ('OK')	image/png	etag:%22610da9b4-3980%22	https://doodlemaker.com/go/images/recap-10.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-10.png	(from https://doodlemaker.com/go/)
02:30:52	21100/21100	---M--	200	added ('OK')	image/png	etag:%22610da9b4-526c%22	https://doodlemaker.com/go/images/recap-11.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-11.png	(from https://doodlemaker.com/go/)
02:30:52	12077/12077	---M--	200	added ('OK')	image/png	etag:%22610da9b5-2f2d%22	https://doodlemaker.com/go/images/recap-12.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-12.png	(from https://doodlemaker.com/go/)
02:30:53	12542/12542	---M--	200	added ('OK')	image/png	etag:%22610da9b5-30fe%22	https://doodlemaker.com/go/images/recap-13.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-13.png	(from https://doodlemaker.com/go/)
02:30:53	12271/12271	---M--	200	added ('OK')	image/png	etag:%22610da9b6-2fef%22	https://doodlemaker.com/go/images/recap-14.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-14.png	(from https://doodlemaker.com/go/)
02:30:53	15674/15674	---M--	200	added ('OK')	image/png	etag:%22610da9b7-3d3a%22	https://doodlemaker.com/go/images/recap-15.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-15.png	(from https://doodlemaker.com/go/)
02:30:54	13809/13809	---M--	200	added ('OK')	image/png	etag:%22610da9b7-35f1%22	https://doodlemaker.com/go/images/recap-16.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-16.png	(from https://doodlemaker.com/go/)
02:30:54	15750/15750	---M--	200	added ('OK')	image/png	etag:%22610da9b8-3d86%22	https://doodlemaker.com/go/images/recap-17.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-17.png	(from https://doodlemaker.com/go/)
02:30:55	14600/14600	---M--	200	added ('OK')	image/png	etag:%22610da9b8-3908%22	https://doodlemaker.com/go/images/recap-18.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-18.png	(from https://doodlemaker.com/go/)
02:30:55	15991/15991	---M--	200	added ('OK')	image/png	etag:%22610da9b9-3e77%22	https://doodlemaker.com/go/images/recap-19.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-19.png	(from https://doodlemaker.com/go/)
02:30:55	16635/16635	---M--	200	added ('OK')	image/png	etag:%22610da9ba-40fb%22	https://doodlemaker.com/go/images/recap-20.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-20.png	(from https://doodlemaker.com/go/)
02:30:56	14501/14501	---M--	200	added ('OK')	image/png	etag:%22610da9bb-38a5%22	https://doodlemaker.com/go/images/recap-21.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-21.png	(from https://doodlemaker.com/go/)
02:30:56	14879/14879	---M--	200	added ('OK')	image/png	etag:%22610da9bb-3a1f%22	https://doodlemaker.com/go/images/recap-22.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-22.png	(from https://doodlemaker.com/go/)
02:30:57	20525/20525	---M--	200	added ('OK')	image/png	etag:%22610da9bc-502d%22	https://doodlemaker.com/go/images/recap-23.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-23.png	(from https://doodlemaker.com/go/)
02:30:57	13371/13371	---M--	200	added ('OK')	image/png	etag:%22610da9bc-343b%22	https://doodlemaker.com/go/images/recap-24.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-24.png	(from https://doodlemaker.com/go/)
02:30:57	12174/12174	---M--	200	added ('OK')	image/png	etag:%22610da9bd-2f8e%22	https://doodlemaker.com/go/images/recap-25.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/recap-25.png	(from https://doodlemaker.com/go/)
02:30:58	272437/272437	---M--	200	added ('OK')	image/png	etag:%22610da8e0-42835%22	https://doodlemaker.com/go/images/certificate.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/certificate.png	(from https://doodlemaker.com/go/)
02:30:58	10880/10880	---M--	200	added ('OK')	image/png	etag:%22610da8ec-2a80%22	https://doodlemaker.com/go/images/cross_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/cross_03.png	(from https://doodlemaker.com/go/)
02:30:59	2927/2927	---M--	200	added ('OK')	image/png	etag:%22610da944-b6f%22	https://doodlemaker.com/go/images/DMS_5_07.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_07.png	(from https://doodlemaker.com/go/)
02:30:59	2922/2922	---M--	200	added ('OK')	image/png	etag:%22610da944-b6a%22	https://doodlemaker.com/go/images/DMS_5_08.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_08.png	(from https://doodlemaker.com/go/)
02:30:59	8332/8332	---M--	200	added ('OK')	image/png	etag:%22610da97a-208c%22	https://doodlemaker.com/go/images/gurrantee_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/gurrantee_03.png	(from https://doodlemaker.com/go/)
02:31:00	3522/3522	---M--	200	added ('OK')	image/png	etag:%22610da94b-dc2%22	https://doodlemaker.com/go/images/DMS_5_23.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_23.png	(from https://doodlemaker.com/go/)
02:31:00	3528/3528	---M--	200	added ('OK')	image/png	etag:%22610da94c-dc8%22	https://doodlemaker.com/go/images/DMS_5_26.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/DMS_5_26.png	(from https://doodlemaker.com/go/)
02:31:01	17903/17903	---M--	200	added ('OK')	image/png	etag:%22610da8e4-45ef%22	https://doodlemaker.com/go/images/commercial-img-04.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/commercial-img-04.png	(from https://doodlemaker.com/go/)
02:31:01	16262/16262	---M--	200	added ('OK')	image/png	etag:%22610da8e5-3f86%22	https://doodlemaker.com/go/images/commercial-img-05.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/commercial-img-05.png	(from https://doodlemaker.com/go/)
02:31:02	135580/135580	---M--	200	added ('OK')	image/png	etag:%22610da99d-2119c%22	https://doodlemaker.com/go/images/meet-img-01.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/meet-img-01.png	(from https://doodlemaker.com/go/)
02:31:02	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2001%20Aug%202023%2019:31:01%20GMT	https://doodlemaker.com/go/support@doodlemaker.com	E:/LANDING%20PAGE/project2/doodlemaker.com/go/support@doodlemaker.89.delayed	(from https://doodlemaker.com/go/)
02:31:02	179190/179190	---M--	200	added ('OK')	image/png	etag:%22610da99e-2bbf6%22	https://doodlemaker.com/go/images/meet-img_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/meet-img_03.png	(from https://doodlemaker.com/go/)
02:31:03	53832/53832	---M--	200	added ('OK')	image/png	etag:%22610da975-d248%22	https://doodlemaker.com/go/images/footer-logo_03.png	E:/LANDING%20PAGE/project2/doodlemaker.com/go/images/footer-logo_03.png	(from https://doodlemaker.com/go/)
02:31:03	29063/29063	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	E:/LANDING%20PAGE/project2/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css	(from https://doodlemaker.com/go/stylev2.css)
02:31:04	96640/96640	---M--	200	added ('OK')	application/octet-stream	etag:%22610da8c1-17980%22	https://doodlemaker.com/go/fonts/Proxima-Nova-Bold.otf	E:/LANDING%20PAGE/project2/doodlemaker.com/go/fonts/Proxima-Nova-Bold.otf	(from https://doodlemaker.com/go/stylev2.css)
02:31:04	94668/94668	---M--	200	added ('OK')	application/octet-stream	etag:%22610da8c2-171cc%22	https://doodlemaker.com/go/fonts/ProximaNova-Regular.otf	E:/LANDING%20PAGE/project2/doodlemaker.com/go/fonts/ProximaNova-Regular.otf	(from https://doodlemaker.com/go/stylev2.css)
02:31:04	23572/23572	---M--	200	added ('OK')	application/octet-stream	etag:%22610da8c1-5c14%22	https://doodlemaker.com/go/fonts/Proxima-Nova-Alt-Light.otf	E:/LANDING%20PAGE/project2/doodlemaker.com/go/fonts/Proxima-Nova-Alt-Light.otf	(from https://doodlemaker.com/go/stylev2.css)
02:31:05	86372/86372	---M--	200	added ('OK')	application/octet-stream	etag:%22610da8ba-15164%22	https://doodlemaker.com/go/fonts/CircularStd-Bold.ttf	E:/LANDING%20PAGE/project2/doodlemaker.com/go/fonts/CircularStd-Bold.ttf	(from https://doodlemaker.com/go/stylev2.css)
